1.00;0.00;0.00;0.00;0.00;0.00;9.00;0.00;0.00;0.00;37.00;27.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;4.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;1.00;0.00;2.00;0.00;1.00;0.00;4.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00
0.00;0.00;0.00;0.00;0.00;0.00;7.00;0.00;0.00;0.00;33.00;38.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;0.00;1.00;0.00;0.00;2.00;1.00;3.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00
0.00;2.00;0.00;0.00;0.00;0.00;1.00;9.00;7.00;3.00;0.00;0.00;21.00;2.00;3.00;3.00;1.00;2.00;0.00;1.00;0.00;1.00;0.00;0.00;2.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;1.00;0.00;2.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;1.00;0.00;4.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;3.00;2.00;1.00;2.00;2.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;2.00;1.00;4.00
1.00;0.00;1.00;2.00;0.00;0.00;2.00;1.00;4.00;3.00;0.00;0.00;0.00;5.00;0.00;4.00;8.00;2.00;2.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;4.00;1.00;0.00;1.00;0.00;1.00;1.00;0.00;3.00;9.00;2.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;0.00;2.00;1.00;1.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;2.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;2.00;4.00;2.00;6.00;0.00;4.00;4.00;0.00
1.00;3.00;0.00;0.00;4.00;0.00;0.00;3.00;7.00;3.00;0.00;0.00;4.00;1.00;29.00;0.00;3.00;3.00;2.00;3.00;0.00;0.00;0.00;1.00;1.00;1.00;3.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;3.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;1.00;0.00;1.00;2.00;0.00;0.00;0.00;0.00;4.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;1.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;2.00;0.00;0.00;1.00
1.00;3.00;0.00;1.00;1.00;0.00;1.00;2.00;2.00;0.00;3.00;3.00;1.00;3.00;4.00;27.00;0.00;2.00;0.00;1.00;0.00;0.00;1.00;2.00;2.00;0.00;1.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;6.00;4.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;4.00;1.00;0.00;3.00;5.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;1.00;2.00;0.00;0.00
0.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;4.00;6.00;0.00;0.00;1.00;5.00;1.00;4.00;30.00;5.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;7.00;0.00;1.00;1.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;4.00;1.00;1.00;1.00;2.00;2.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00
0.00;8.00;0.00;0.00;1.00;0.00;0.00;0.00;2.00;3.00;0.00;1.00;3.00;2.00;3.00;0.00;4.00;21.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;4.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;2.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;4.00;1.00;3.00;3.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;3.00;3.00;2.00;2.00;3.00;0.00;0.00
0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;1.00;41.00;2.00;1.00;5.00;0.00;0.00;0.00;12.00;0.00;1.00;0.00;0.00;0.00;0.00;18.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;2.00;2.00;0.00;1.00;0.00;1.00;1.00;3.00;2.00;0.00;0.00;4.00;1.00;1.00;0.00;1.00;2.00;1.00;20.00;0.00;4.00;0.00;0.00;0.00;1.00;2.00;3.00;0.00;2.00;3.00;3.00;0.00;1.00;2.00;1.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;3.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;1.00;0.00;4.00;4.00;2.00;2.00;4.00;1.00;0.00;2.00;1.00;1.00;0.00;0.00;1.00;0.00
0.00;3.00;2.00;2.00;6.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;38.00;1.00;10.00;0.00;1.00;3.00;0.00;0.00;4.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;2.00;0.00;0.00;0.00;4.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;2.00;1.00;1.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00
0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.00;1.00;0.00;60.00;1.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;1.00;1.00;0.00;3.00;0.00;2.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;4.00;0.00;1.00;0.00;2.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00
0.00;0.00;1.00;4.00;1.00;3.00;1.00;4.00;1.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;0.00;1.00;4.00;0.00;23.00;2.00;1.00;3.00;1.00;1.00;12.00;2.00;0.00;1.00;0.00;3.00;0.00;1.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;2.00;2.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;3.00;2.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;1.00;1.00
1.00;0.00;0.00;0.00;0.00;0.00;3.00;1.00;1.00;0.00;3.00;5.00;2.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;46.00;1.00;0.00;0.00;0.00;8.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00;1.00;3.00;0.00;0.00;3.00;2.00;1.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00
1.00;2.00;0.00;1.00;0.00;0.00;4.00;0.00;2.00;1.00;4.00;1.00;0.00;0.00;0.00;4.00;3.00;4.00;0.00;3.00;1.00;1.00;2.00;1.00;16.00;0.00;2.00;0.00;2.00;0.00;0.00;0.00;0.00;4.00;0.00;3.00;1.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;2.00;0.00;1.00;0.00;0.00;2.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;0.00;0.00;1.00;1.00;2.00;1.00;1.00;0.00;1.00;1.00;5.00;0.00;3.00;4.00;2.00;0.00;2.00
0.00;0.00;0.00;0.00;3.00;2.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;6.00;0.00;0.00;9.00;0.00;0.00;0.00;46.00;0.00;0.00;5.00;1.00;0.00;0.00;8.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;3.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;3.00;2.00;3.00;0.00;2.00;2.00;6.00;3.00;2.00;1.00;1.00;0.00;0.00;0.00;1.00;1.00;2.00;29.00;4.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;4.00;9.00;1.00;1.00;0.00;1.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;3.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;0.00
0.00;3.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;0.00;1.00;1.00;1.00;1.00;5.00;0.00;9.00;0.00;1.00;0.00;4.00;3.00;16.00;0.00;2.00;0.00;2.00;2.00;8.00;3.00;0.00;0.00;1.00;2.00;0.00;0.00;1.00;1.00;1.00;0.00;2.00;1.00;2.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;4.00;4.00;1.00;1.00;1.00;1.00;0.00;2.00;0.00;3.00;0.00;0.00;0.00;1.00;0.00;0.00;2.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;3.00;2.00;7.00;7.00;0.00;4.00;0.00;1.00;44.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;2.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;1.00;3.00;0.00;0.00;0.00;1.00;0.00;1.00;4.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;1.00
0.00;1.00;2.00;0.00;3.00;1.00;0.00;0.00;1.00;4.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;7.00;4.00;0.00;6.00;1.00;0.00;0.00;5.00;2.00;0.00;0.00;11.00;3.00;1.00;2.00;0.00;0.00;1.00;0.00;0.00;0.00;3.00;7.00;6.00;1.00;3.00;1.00;4.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;6.00;1.00;2.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00
0.00;4.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;2.00;3.00;3.00;2.00;0.00;8.00;0.00;0.00;1.00;1.00;2.00;1.00;0.00;1.00;9.00;41.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;0.00;0.00;0.00;1.00;2.00;2.00;0.00;0.00;1.00;2.00;0.00;0.00;0.00;0.00;1.00
0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;1.00;1.00;0.00;0.00;4.00;0.00;2.00;0.00;1.00;1.00;3.00;2.00;0.00;6.00;0.00;0.00;1.00;4.00;1.00;1.00;0.00;1.00;43.00;7.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;3.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;3.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;14.00;0.00;0.00;6.00;0.00;1.00;1.00;25.00;0.00;1.00;1.00;0.00;0.00;1.00;24.00;0.00;0.00;0.00;3.00;1.00;0.00;0.00;0.00;2.00;0.00;1.00;0.00;3.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;1.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;1.00;1.00;3.00;1.00;1.00;0.00;1.00;4.00;1.00;2.00;1.00;3.00;0.00;4.00;3.00;2.00;0.00;10.00;4.00;0.00;2.00;2.00;1.00;19.00;3.00;0.00;3.00;2.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;2.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;1.00;0.00;1.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;2.00;1.00;3.00;0.00;0.00;0.00
1.00;2.00;1.00;0.00;0.00;0.00;1.00;1.00;1.00;1.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;2.00;0.00;0.00;0.00;1.00;1.00;3.00;0.00;1.00;3.00;1.00;3.00;0.00;1.00;0.00;0.00;3.00;17.00;4.00;9.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;0.00;0.00;4.00;3.00;2.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;4.00;2.00;3.00;0.00;6.00;2.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;3.00;1.00;0.00;1.00;1.00;1.00
3.00;1.00;0.00;1.00;0.00;0.00;2.00;0.00;3.00;0.00;1.00;3.00;1.00;1.00;2.00;7.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;30.00;14.00;1.00;2.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;4.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;2.00;0.00;2.00;0.00;0.00
1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;2.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;4.00;5.00;61.00;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;3.00;1.00;2.00;3.00;1.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2.00;2.00;1.00;0.00;1.00;1.00;1.00;0.00;2.00;2.00;0.00;0.00;0.00;4.00;1.00;0.00;1.00;2.00;0.00;2.00;0.00;4.00;0.00;0.00;2.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;2.00;3.00;0.00;1.00;6.00;18.00;8.00;0.00;1.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;1.00;3.00;1.00;0.00;0.00;2.00;0.00;2.00;5.00;1.00;3.00;1.00;0.00;0.00;1.00;0.00;2.00;0.00;0.00
8.00;1.00;1.00;1.00;4.00;0.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;1.00;1.00;0.00;2.00;0.00;2.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;5.00;2.00;5.00;3.00;39.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;5.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00
0.00;4.00;10.00;0.00;2.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;1.00;1.00;2.00;0.00;0.00;1.00;0.00;0.00;2.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;27.00;6.00;1.00;3.00;1.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;5.00;4.00;7.00;1.00;3.00;1.00;3.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00;0.00
1.00;3.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;2.00;1.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;39.00;1.00;16.00;3.00;1.00;2.00;3.00;1.00;0.00;1.00;0.00;1.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;2.00;1.00;3.00;0.00;0.00
1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;0.00;0.00;0.00;2.00;65.00;6.00;3.00;0.00;2.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;0.00;2.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;13.00;2.00;45.00;0.00;2.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;2.00;2.00;1.00;2.00;0.00;0.00;1.00;1.00;0.00;2.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00
